57606,24,-1004,-16
57708,24,-996,-32
57809,24,-1000,-32
57911,32,-1016,-24
58012,20,-1016,-32
58114,28,-1012,-32
58215,32,-1012,-24
58317,36,-1004,-32
58418,28,-996,-28
58518,28,-1012,-28
58620,24,-1020,16
58721,24,-1020,-36
58823,28,-1012,-16
58925,36,-1020,-36
59026,28,-1016,-24
59128,32,-996,-28
59229,28,-1008,-28
59330,28,-1012,-28
59432,24,-932,-28
59533,24,-956,-44
59635,32,-1032,-36
59736,20,-1028,-40
59836,40,-1012,-32
59938,32,-1000,-28
60039,28,-1008,-28
60141,24,-1008,-28
60242,28,-1020,-20
60343,28,-1016,-20
60445,28,-1016,-24
60545,32,-1012,-28
60646,28,-1008,-32
60748,24,-1012,-16
60849,24,-996,-24
60951,20,-1020,-24
61052,28,-1012,-32
61153,28,-1012,-24
61255,24,-1012,-24
61356,32,-1008,-36
61458,28,-1000,-24
61559,24,-1008,-28
61659,36,-1004,-24
61761,16,-1008,-28
61862,20,-1008,-20
61964,32,-1008,-28
62065,28,-1012,-28
62166,24,-1004,-32
62268,24,-1004,-24
62369,28,-1004,-28
62471,28,-1012,-40
62573,24,-1008,-24
62674,24,-1008,-24
62776,24,-1004,-32
62877,36,-1016,-32
62979,28,-1004,-28
63080,24,-1000,-20
63182,28,-1016,-24
63282,24,-1000,-36
63383,20,-1012,-20
63485,32,-992,-36
63587,28,-1004,-32
63688,28,-1004,-24
63790,32,-1028,-32
63891,24,-1000,-24
63991,28,-1004,-28
64092,24,-1004,-36
64194,28,-1012,-24
64295,20,-1008,-20
64396,28,-1008,-32
64498,36,-1012,-28
64600,24,-996,-24
64701,28,-1016,-28
64803,32,-1004,-20
64904,28,-996,-28
65005,24,-988,-32
65107,28,-1012,-24
65208,20,-1000,-28
65310,28,-1004,-20
65411,32,-1000,-28
65512,24,-988,-28
65614,24,-1016,-32
65715,24,-1004,-28
65817,28,-1012,-28
65918,28,-1008,-24
66019,20,-1016,-20
66121,28,-1012,-32
66222,32,-1008,-28
66324,24,-1000,-36
66425,24,-1012,-24
66526,32,-1004,-32
66628,24,-1004,-28
66729,24,-1008,-28
66830,20,-1008,-28
66931,24,-1004,-24
67032,20,-1008,-24
67134,24,-1008,-40
67235,20,-1000,-28
67337,28,-1008,-24
67438,32,-1000,-28
67539,24,-1016,-28
67641,24,-1016,-28
67742,32,-1016,-28
67844,28,-1012,-28
67945,32,-996,-24
68045,20,-1004,-28
68147,28,-1012,-28
68247,32,-1008,-32
68349,32,-1008,-32
68450,20,-1016,-24
68551,28,-996,-32
68653,28,-1004,-28
68754,32,-1012,-32
